"ICD9"	"meaning"	"node_id"	"parent_id"	"selectable"	"phecode"	"description"	"group"	"groupnum"	"added"	"sex"	"rollup"	"leaf"
"011.4"	"0114 Tuberculous fibrosis of lung"	319	286	"N"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.40"	"01140 Tuberculous fibrosis of lung (bact/hist not done)"	320	319	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.41"	"01141 Tuberculous fibrosis of lung (bact/hist unknown)"	321	319	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.42"	"01142 Tuberculous fibrosis of lung (microscopy)"	322	319	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.43"	"01143 Tuberculous fibrosis of lung (culture)"	323	319	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.44"	"01144 Tuberculous fibrosis of lung (histology)"	324	319	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.45"	"01145 Tuberculous fibrosis of lung (inoculation)"	325	319	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.49"	"01149 Tuberculous fibrosis of lung (method of diagnosis unspecified)"	326	319	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.5"	"0115 Tuberculous bronchiectasis"	327	286	"N"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.50"	"01150 Tuberculous bronchiectasis (bact/hist not done)"	328	327	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.51"	"01151 Tuberculous bronchiectasis (bact/hist unknown)"	329	327	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.52"	"01152 Tuberculous bronchiectasis (microscopy)"	330	327	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.53"	"01153 Tuberculous bronchiectasis (culture)"	331	327	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.54"	"01154 Tuberculous bronchiectasis (histology)"	332	327	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.55"	"01155 Tuberculous bronchiectasis (inoculation)"	333	327	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.59"	"01159 Tuberculous bronchiectasis (method of diagnosis unspecified)"	334	327	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.6"	"0116 Tuberculous pneumonia (any form)"	335	286	"N"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.60"	"01160 Tuberculous pneumonia (any form) (bact/hist not done)"	336	335	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.61"	"01161 Tuberculous pneumonia (any form) (bact/hist unknown)"	337	335	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.62"	"01162 Tuberculous pneumonia (any form) (microscopy)"	338	335	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.63"	"01163 Tuberculous pneumonia (any form) (culture)"	339	335	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.64"	"01164 Tuberculous pneumonia (any form) (histology)"	340	335	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.65"	"01165 Tuberculous pneumonia (any form) (inoculation)"	341	335	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.69"	"01169 Tuberculous pneumonia (any form) (method of diagnosis unspecified)"	342	335	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.7"	"0117 Tuberculous pneumothorax"	343	286	"N"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.70"	"01170 Tuberculous pneumothorax (bact/hist not done)"	344	343	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.71"	"01171 Tuberculous pneumothorax (bact/hist unknown)"	345	343	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.72"	"01172 Tuberculous pneumothorax (microscopy)"	346	343	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.73"	"01173 Tuberculous pneumothorax (culture)"	347	343	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.74"	"01174 Tuberculous pneumothorax (histology)"	348	343	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.75"	"01175 Tuberculous pneumothorax (inoculation)"	349	343	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.79"	"01179 Tuberculous pneumothorax (method of diagnosis unspecified)"	350	343	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.8"	"0118 Other pulmonary tuberculosis"	351	286	"N"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.80"	"01180 Other pulmonary tuberculosis (bact/hist not done)"	352	351	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.81"	"01181 Other pulmonary tuberculosis (bact/hist unknown)"	353	351	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.82"	"01182 Other pulmonary tuberculosis (microscopy)"	354	351	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.83"	"01183 Other pulmonary tuberculosis (culture)"	355	351	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.84"	"01184 Other pulmonary tuberculosis (histology)"	356	351	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.85"	"01185 Other pulmonary tuberculosis (inoculation)"	357	351	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.89"	"01189 Other pulmonary tuberculosis (method of diagnosis unspecified)"	358	351	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.9"	"0119 Unspecified pulmonary tuberculosis"	359	286	"N"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.90"	"01190 Unspecified pulmonary tuberculosis (bact/hist not done)"	360	359	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.91"	"01191 Unspecified pulmonary tuberculosis (bact/hist unknown)"	361	359	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.92"	"01192 Unspecified pulmonary tuberculosis (microscopy)"	362	359	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.93"	"01193 Unspecified pulmonary tuberculosis (culture)"	363	359	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.94"	"01194 Unspecified pulmonary tuberculosis (histology)"	364	359	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.95"	"01195 Unspecified pulmonary tuberculosis (inoculation)"	365	359	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"011.99"	"01199 Unspecified pulmonary tuberculosis (method of diagnosis unspecified)"	366	359	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012"	"012 Other respiratory tuberculosis"	367	21	"N"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.0"	"0120 Tuberculous pleurisy"	368	367	"N"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.00"	"01200 Tuberculous pleurisy (bact/hist not done)"	369	368	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.01"	"01201 Tuberculous pleurisy (bact/hist unknown)"	370	368	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.02"	"01202 Tuberculous pleurisy (tubercle bacilli found (in sputum) by microscopy)"	371	368	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.03"	"01203 Tuberculous pleurisy (culture)"	372	368	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.04"	"01204 Tuberculous pleurisy (histology)"	373	368	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.05"	"01205 Tuberculous pleurisy (inoculation)"	374	368	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.09"	"01209 Tuberculous pleurisy (method of diagnosis unspecified)"	375	368	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.1"	"0121 Tuberculosis of intrathoracic lymph nodes"	376	367	"N"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.10"	"01210 Tuberculosis of intrathoracic lymph nodes (bact/hist not done)"	377	376	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.11"	"01211 Tuberculosis of intrathoracic lymph nodes (bact/hist unknown)"	378	376	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.12"	"01212 Tuberculosis of intrathoracic lymph nodes (microscopy)"	379	376	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.13"	"01213 Tuberculosis of intrathoracic lymph nodes (culture)"	380	376	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.14"	"01214 Tuberculosis of intrathoracic lymph nodes (histology)"	381	376	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.15"	"01215 Tuberculosis of intrathoracic lymph nodes (inoculation)"	382	376	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.19"	"01219 Tuberculosis of intrathoracic lymph nodes (method unknown)"	383	376	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.2"	"0122 Isolated tracheal or bronchial tuberculosis"	384	367	"N"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.20"	"01220 Isolated tracheal or bronchial tuberculosis (bact/hist not done)"	385	384	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.21"	"01221 Isolated tracheal or bronchial tuberculosis (bact/hist unknown)"	386	384	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.22"	"01222 Isolated tracheal or bronchial tuberculosis (microscopy)"	387	384	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.23"	"01223 Isolated tracheal or bronchial tuberculosis (culture)"	388	384	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.24"	"01224 Isolated tracheal or bronchial tuberculosis (histology)"	389	384	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.25"	"01225 Isolated tracheal or bronchial tuberculosis (inoculation)"	390	384	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.29"	"01229 Isolated tracheal or bronchial tuberculosis (method unknown)"	391	384	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.3"	"0123 Tuberculous laryngitis"	392	367	"N"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.30"	"01230 Tuberculous laryngitis (bact/hist not done)"	393	392	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.31"	"01231 Tuberculous laryngitis (bact/hist unknown)"	394	392	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.32"	"01232 Tuberculous laryngitis (tubercle bacilli found (in sputum) by microscopy)"	395	392	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.33"	"01233 Tuberculous laryngitis (culture)"	396	392	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.34"	"01234 Tuberculous laryngitis (histology)"	397	392	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.35"	"01235 Tuberculous laryngitis (inoculation)"	398	392	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.39"	"01239 Tuberculous laryngitis (method of diagnosis unspecified)"	399	392	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.8"	"0128 Other respiratory tuberculosis"	400	367	"N"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.80"	"01280 Other respiratory tuberculosis (bact/hist not done)"	401	400	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.81"	"01281 Other respiratory tuberculosis (bact/hist unknown)"	402	400	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.82"	"01282 Other respiratory tuberculosis (microscopy)"	403	400	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.83"	"01283 Other respiratory tuberculosis (culture)"	404	400	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.84"	"01284 Other respiratory tuberculosis (histology)"	405	400	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.85"	"01285 Other respiratory tuberculosis (inoculation)"	406	400	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"012.89"	"01289 Other respiratory tuberculosis (method of diagnosis unspecified)"	407	400	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"013"	"013 Tuberculosis of meninges and central nervous system"	408	21	"N"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"013.0"	"0130 Tuberculous meningitis"	409	408	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"013.1"	"0131 Tuberculoma of meninges"	410	408	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"013.8"	"0138 Other tuberculosis of meninges and c.n.s."	411	408	"N"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"013.80"	"01380 Other tuberculosis of meninges and c.n.s. (bact/hist not done)"	412	411	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"013.81"	"01381 Other tuberculosis of meninges and c.n.s. (bact/hist unknown)"	413	411	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"013.82"	"01382 Other tuberculosis of meninges and c.n.s. (microscopy)"	414	411	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"013.83"	"01383 Other tuberculosis of meninges and c.n.s. (culture)"	415	411	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"013.84"	"01384 Other tuberculosis of meninges and c.n.s. (histology)"	416	411	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"013.85"	"01385 Other tuberculosis of meninges and c.n.s. (inoculation)"	417	411	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"013.89"	"01389 Other tuberculosis of meninges and c.n.s. (method unknown)"	418	411	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"013.9"	"0139 Unspecified t.b. of meninges and c.n.s."	419	408	"N"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"013.90"	"01390 Unspecified t.b. of meninges and c.n.s. (bact/hist not done)"	420	419	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"013.91"	"01391 Unspecified t.b. of meninges and c.n.s. (bact/hist unknown)"	421	419	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"013.92"	"01392 Unspecified t.b. of meninges and c.n.s. (microscopy)"	422	419	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"013.93"	"01393 Unspecified t.b. of meninges and c.n.s. (culture)"	423	419	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"013.94"	"01394 Unspecified t.b. of meninges and c.n.s. (histology)"	424	419	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"013.95"	"01395 Unspecified t.b. of meninges and c.n.s. (inoculation)"	425	419	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"013.99"	"01399 Unspecified t.b. of meninges and c.n.s. (method unknown)"	426	419	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"014"	"014 Tuberculosis of intestines, peritoneum and mesenteric glands"	427	21	"N"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"014.9"	"0149 T.b. intestines, peritoneum, mesenteric glands"	428	427	"N"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"014.90"	"01490 T.b. intestines, peritoneum, mesenteric glands (bact/hist not done)"	429	428	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"014.91"	"01491 T.b. intestines, peritoneum, mesenteric glands (bact/hist unknown)"	430	428	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"014.92"	"01492 T.b. intestines, peritoneum, mesenteric glands (microscopy)"	431	428	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"014.93"	"01493 T.b. intestines, peritoneum, mesenteric glands (culture)"	432	428	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"014.94"	"01494 T.b. intestines, peritoneum, mesenteric glands (histology)"	433	428	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"014.95"	"01495 T.b. intestines, peritoneum, mesenteric glands (inoculation)"	434	428	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"014.99"	"01499 T.b. intestines, peritoneum, mesenteric glands (method unknown)"	435	428	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"015"	"015 Tuberculosis of bones and joints"	436	21	"N"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"015.0"	"0150 Tuberculosis of vertebral column"	437	436	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"015.1"	"0151 Tuberculosis of hip (tubercle bacilli found"	438	436	"N"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"015.10"	"01510 Tuberculosis of hip (bacteriological or histological examination not done)"	439	438	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"015.11"	"01511 Tuberculosis of hip (bact/hist unknown)"	440	438	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"015.12"	"01512 Tuberculosis of hip (tubercle bacilli found (in sputum) by microscopy)"	441	438	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"015.13"	"01513 Tuberculosis of hip (culture)"	442	438	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"015.14"	"01514 Tuberculosis of hip (histology)"	443	438	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"015.15"	"01515 Tuberculosis of hip (inoculation)"	444	438	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"015.19"	"01519 Tuberculosis of hip (method of diagnosis unspecified)"	445	438	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"015.2"	"0152 Tuberculosis of knee"	446	436	"N"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"015.20"	"01520 Tuberculosis of knee (bact/hist not done)"	447	446	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"015.21"	"01521 Tuberculosis of knee (bact/hist unknown)"	448	446	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"015.22"	"01522 Tuberculosis of knee (tubercle bacilli found (in sputum) by microscopy)"	449	446	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"015.23"	"01523 Tuberculosis of knee (culture)"	450	446	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"015.24"	"01524 Tuberculosis of knee (histology)"	451	446	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"015.25"	"01525 Tuberculosis of knee (inoculation)"	452	446	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"015.29"	"01529 Tuberculosis of knee (method of diagnosis unspecified)"	453	446	"Y"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
"015.7"	"0157 Tuberculosis of other bone"	454	436	"N"	"010"	"Tuberculosis"	"infectious diseases"	"1"	"original"	"Both"	"1"	"1"
